Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:7h5crXBSY5SSpXRIlklv74,dae8a20b838b434ca7b5de83d6f46fa5,2025-06-09T16:32:09Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:79oesFYaS2VT39ShdA19u9,dae8a20b838b434ca7b5de83d6f46fa5,2025-06-09T16:32:09Z,-1,Somebody had to have a -1. Sorry goofy movie ,d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,dae8a20b838b434ca7b5de83d6f46fa5,2025-06-09T16:32:09Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:1IZwCzAmaFmmdJj0cmhaax,dae8a20b838b434ca7b5de83d6f46fa5,2025-06-09T16:32:09Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:5khPZny1Hf4w1XyHrZ6T0n,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,Was certainly obsessed as a kid but doesn’t do too much for me now,d89f234e5de04c8f992258aa0771d78a
spotify:track:7zsw78LtXUD7JfEwH64HK2,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,Not the best song from little mermaid,d89f234e5de04c8f992258aa0771d78a
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,Best song from little mermaid,d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,-1,"This qualifies but Fall Out Boy is so not the Disney sound, never saw it so can’t comment on the movie itself",d89f234e5de04c8f992258aa0771d78a
spotify:track:7h5crXBSY5SSpXRIlklv74,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,2,Such a fun song and one of my childhood favorites,d89f234e5de04c8f992258aa0771d78a
spotify:track:79oesFYaS2VT39ShdA19u9,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,Goofy movie was after my time I think and may have seen it but have absolutely no connection. Song sounds fine,d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,1,Such an amazing song and scene. Encanto is great throughout and I like the less obvious pick,d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,"This was always great, we’ll see on the thumb count",d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,1,Not my personal number one right now but probably was at a time and may objectively be the best Disney song,d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,"Too good to get a down, too obvious to get an up. But you should get plenty anyway. Big fan of Adele (Dazeem) but who isn’t ",d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,Just missed the cut,d89f234e5de04c8f992258aa0771d78a
spotify:track:28UMEtwyUUy5u0UWOVHwiI,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:1IZwCzAmaFmmdJj0cmhaax,fa031db8c07243a78d25e8c8cfa3dbbf,2025-06-09T16:36:44Z,0,"Almost got a thumbs down - I love Moana (and FOTC), and generally want to skip this one. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,1,So fun and enchanting. Brilliant song.,d89f234e5de04c8f992258aa0771d78a
spotify:track:1IZwCzAmaFmmdJj0cmhaax,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,-1,"For me, this is one of the worst songs in the movie. Shrug.",d89f234e5de04c8f992258aa0771d78a
spotify:track:28UMEtwyUUy5u0UWOVHwiI,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,1,"Never saw the movie for some reason, but it is actually very good",d89f234e5de04c8f992258aa0771d78a
spotify:track:2bwSCIuNtVrQPVddCi8sOW,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,1,Love this song. LMM kills it as always,d89f234e5de04c8f992258aa0771d78a
spotify:track:2yi7HZrBOC4bMUSTcs4VK6,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,1,Great establishing song,d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-09T16:42:12Z,1,"Yes, good description. Sets everything up really nicely.",d89f234e5de04c8f992258aa0771d78a
spotify:track:28UMEtwyUUy5u0UWOVHwiI,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,1,Hopefully this is the winner,d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,-1,"Don't like brad paisley, sorry",d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,0,"Just missed out, encanto is good",d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,1,What I wanted to submit,d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7h5crXBSY5SSpXRIlklv74,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,439d54cc49ea48a39ebc93d907c63da4,2025-06-09T16:52:40Z,1,"Hell yeah, nice pull",d89f234e5de04c8f992258aa0771d78a
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,1,Kind of undeniable ,d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,0,I like the Toy Story 2 song with Jessie better ,d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,2,Phenomenal. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,1,Possibly my favorite animated sequence in a Disney movie ,d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,2db500747c744b11b06f40bf6cc82baf,2025-06-09T17:21:12Z,-1,All the songs and this is the one? ,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,1,Fellow goofy movie enjoyer,d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,1,This is just a good song,d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,-1,I didn’t really like this,d89f234e5de04c8f992258aa0771d78a
spotify:track:5khPZny1Hf4w1XyHrZ6T0n,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,1,Classic,d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,1,Kind of odd but I liked it ,d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,0995932416ce4af9b949fac7734be106,2025-06-09T17:22:05Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,a089f02ddbcc41fdb14a6a679f239770,2025-06-09T17:25:15Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:2bwSCIuNtVrQPVddCi8sOW,a089f02ddbcc41fdb14a6a679f239770,2025-06-09T17:25:15Z,1,Consider the Coconut,d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,a089f02ddbcc41fdb14a6a679f239770,2025-06-09T17:25:15Z,1,"Not from the Disney era, but still great",d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,a089f02ddbcc41fdb14a6a679f239770,2025-06-09T17:25:15Z,2,"I chickened out of submitting a different  Hercules song, so have some upvotes",d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,a089f02ddbcc41fdb14a6a679f239770,2025-06-09T17:25:15Z,-1,"I found the movie and this song just meh, sorry",d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"Great number, wish I had more thumbs. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"Another great number. Very, very fun. Unfortunately all my thumbs ups are occupied. Maybe we did need 7. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,I do like this song. Just barely prefer the other Encanto choice. Wish I had a 7th thumb. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:79oesFYaS2VT39ShdA19u9,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,Great summer song. Now one but two Goofy movie songs. Nice work. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,1,"Not sure if this was placed first for everyone but WHAT an opening to the playlist. Huge advantage. One of the best movie openings ever too. I was going to go with another song from Lion King, but this is certifiable. Great song, great movie moment. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"This is so jarring when next to the rest of this playlist. I've heard this song before and do like it, had no idea it was from this movie. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"God, I haven't thought about this song in forever. It should be in the regular rotation. I should rewatch A Goofy Movie this summer. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"""ocean tik tok words"" lmao. Very pretty song. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:7zsw78LtXUD7JfEwH64HK2,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,Really good villain song. Really good outro for this playlist. I wonder if this and Shiny were the songs Chester meant when he said two songs were the same 30 years apart. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:7h5crXBSY5SSpXRIlklv74,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"Jungle Book is such a good idea, but I think I'd have gone with Wanna Be Like You. Didn't even think about it. 

Also this is Jim. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,I probably should have added that I've never seen any Frozens but this song fucking slaps. Let it get upvotes.,d89f234e5de04c8f992258aa0771d78a
spotify:track:1IZwCzAmaFmmdJj0cmhaax,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,I like the Moana soundtrack but this is one of the weaker ones. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:28UMEtwyUUy5u0UWOVHwiI,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,1,"I thought about changing mine to this. It's also a fun (maybe kinda cliche) karaoke song. Never seen the movie though. 

The second verse on gets so good too. It really builds on itself. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:2bwSCIuNtVrQPVddCi8sOW,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"Nice song and pretty good opening, but it's no Circle of Life. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"It definitely does, but also didn't Family Guy make fun of it and kinda ruin the Randy Newman sound? ",d89f234e5de04c8f992258aa0771d78a
spotify:track:2yi7HZrBOC4bMUSTcs4VK6,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,-1,"I've never understood this one. It's kinda annoying, sorry. ",d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,0,"Not a country song, but this isn't too bad. Not as annoying as Snowman!",d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,1,I like this song a lot. Great energy. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,1,Never seen or heard. This is really fun. It reminds me of the opening song from Little Shop of Horrors. Maybe I should watch this movie or at least start playing this song more. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:5khPZny1Hf4w1XyHrZ6T0n,af5d7b4be7764a2b9d27a92e4ad5170a,2025-06-09T17:55:28Z,1,Have to upvote this because you stole it before I could play it. Timon and Pumba remind me of Wiger and Mitch from Doughboys too. It is a wonderful philosophy. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,"classic, ran out of votes ",d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,1,absolute banger,d89f234e5de04c8f992258aa0771d78a
spotify:track:1IZwCzAmaFmmdJj0cmhaax,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,tbh i don’t like this song,d89f234e5de04c8f992258aa0771d78a
spotify:track:28UMEtwyUUy5u0UWOVHwiI,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,"a classic, would’ve gotten my sixth vote",d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,"a classic, ran out of votes",d89f234e5de04c8f992258aa0771d78a
spotify:track:2yi7HZrBOC4bMUSTcs4VK6,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,ran out of votes,d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,-1,idk…,d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,a good song,d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,1,i’m surprised this is the only BatB song here,d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,ran out of votes ,d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,1,great song ,d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,1,everyone will downvote this but i respect the choice,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,1,good song,d89f234e5de04c8f992258aa0771d78a
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,it is good,d89f234e5de04c8f992258aa0771d78a
spotify:track:7zsw78LtXUD7JfEwH64HK2,9c17f1f2e96c4157bb477349e34f8128,2025-06-09T18:25:27Z,0,"i actually don’t love this song, ursula is scary",d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,1,"Rhythmically so fun, still a good listen after 100 times",d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,1,"Can't believe this was the only Hercules submission, banger indeed",d89f234e5de04c8f992258aa0771d78a
spotify:track:7zsw78LtXUD7JfEwH64HK2,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,1,"Straight heat, great that they could make a villain song so fun but so menacing ",d89f234e5de04c8f992258aa0771d78a
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,1,"Builds better than I remember, always like the ""Whats the word again? Street"" line",d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,-1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:2bwSCIuNtVrQPVddCi8sOW,7a70d945afef4a9781fdb699dce2a430,2025-06-09T18:37:11Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,1,"While I have qualms with the inconsistencies of this movie with classic mythology, it's a good song.",d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,1,One of the few songs I considered.,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7h5crXBSY5SSpXRIlklv74,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,1,Was my favorite Disney movie growing up.,d89f234e5de04c8f992258aa0771d78a
spotify:track:760jhRscwGbIIe1m1IIQpU,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,-1,Sounds similar to a lot of the other songs but don't have the nostalgic connection.,d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,ca2fe94a9de34436bf83cb77f72cff4b,2025-06-09T19:30:36Z,0,A good one,d89f234e5de04c8f992258aa0771d78a
spotify:track:6btdYzQ8eZFBrOlUKVHuz0,ae87ae7cc9434685b49ee47241b855d4,2025-06-09T20:44:17Z,-1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7zsw78LtXUD7JfEwH64HK2,ae87ae7cc9434685b49ee47241b855d4,2025-06-09T20:44:17Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,ae87ae7cc9434685b49ee47241b855d4,2025-06-09T20:44:17Z,2,,d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,ae87ae7cc9434685b49ee47241b855d4,2025-06-09T20:44:17Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,ae87ae7cc9434685b49ee47241b855d4,2025-06-09T20:44:17Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:5khPZny1Hf4w1XyHrZ6T0n,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:4zDfgax6Ihb0UWdour1ZEs,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,0,Would get a 👍 if the whole song was like the back half. The 1st half is meh.,d89f234e5de04c8f992258aa0771d78a
spotify:track:2yi7HZrBOC4bMUSTcs4VK6,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,0,Never seen Frozen but my guess is this one is better with the video.,d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,0,"Thought they said no Pixar. (unless this is someone new, apologies if so).",d89f234e5de04c8f992258aa0771d78a
spotify:track:0qcr5FMsEO85NAQjrlDRKo,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,1,It took over the world for reason. I've never even seen Frozen.,d89f234e5de04c8f992258aa0771d78a
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7iyIleLfoTXbUVlch3CVFw,478b759189a14381b1f205759abdf016,2025-06-09T20:50:40Z,-1,Low-key hate Fall Out Boy. ,d89f234e5de04c8f992258aa0771d78a
spotify:track:4b1yxSdlumA8N4fEk4UOZp,1b8bcdc619e247c59d2db143ba47b97b,2025-06-09T21:40:36Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,1b8bcdc619e247c59d2db143ba47b97b,2025-06-09T21:40:36Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:3OCS075lQnGG3gOUI0bava,1b8bcdc619e247c59d2db143ba47b97b,2025-06-09T21:40:36Z,-1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7h5crXBSY5SSpXRIlklv74,1b8bcdc619e247c59d2db143ba47b97b,2025-06-09T21:40:36Z,1,,d89f234e5de04c8f992258aa0771d78a
spotify:track:7lPxGs556PD8H3bUd9LzHp,1b8bcdc619e247c59d2db143ba47b97b,2025-06-09T21:40:36Z,1,Man I love this song. There are so many good songs on this list but I wanted to give this specific shout out because it’s so good. I tried to give it 2 but I couldn’t find a way with the other songs being so good. ,d89f234e5de04c8f992258aa0771d78a
